start,end,event_type,sub_event_type,actor1,actor2,location,latitude,longitude,timestamp
21-Nov-16,21-Nov-16,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Nahrawan,33.377,44.7029,1567462133
21-Nov-16,21-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat Nimrud,36.1004,43.3112,1572403698
21-Nov-16,21-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat al Abbasiyah,36.4317,43.1946,1567462133
20-Nov-16,20-Nov-16,Violence against civilians,Attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad,33.3248,44.4213,1567462132
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Civilians (Iraq),Mosul,36.335,43.1189,1567462133
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kisik Kupri,36.4747,42.6691,1585692272
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Baiji,34.9292,43.4888,1585692272
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Telafar,36.3809,42.4674,1585692272
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Haweeja,35.3271,43.7694,1585692272
20-Nov-16,20-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Al Yusufiyah,33.0731,44.2455,1567462131
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul,36.335,43.1189,1585692272
20-Nov-16,20-Nov-16,Battles,Armed clash,Unidentified Armed Group (Iraq),Islamic State (Iraq),Haweeja,35.3271,43.7694,1567462132
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Telafar Airport,36.2882,42.4033,1567462133
20-Nov-16,20-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Rusafa,33.3473,44.4116,1567462131
20-Nov-16,20-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Al Khidr,31.2035,45.5643,1567462131
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul - Al-Jazaer,36.355,43.155,1563908681
20-Nov-16,20-Nov-16,Battles,Armed clash,Police Forces of Iraq (2014-2018),Islamic State (Iraq),Al-Adhbah,36.2169,43.1007,1563908681
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Kahriz,36.2128,43.3785,1567462133
20-Nov-16,20-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Mosul - Al-Rabee,36.3513,43.0928,1567462132
20-Nov-16,20-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Shirqat,35.4973,43.2365,1567462133
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat Kanus al Ulya,35.6763,43.2902,1567462133
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1567462425
20-Nov-16,20-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),,Baghdad - 9 Nissan,33.3409,44.4927,1563908681
20-Nov-16,20-Nov-16,Battles,Armed clash,Police Forces of Iraq (2014-2018),Islamic State (Iraq),Mintaqat ash Shalalat,36.4562,43.1997,1563908681
20-Nov-16,20-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Mosul - Al-Zuhur,36.3723,43.1964,1567462132
20-Nov-16,20-Nov-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Mosul,36.335,43.1189,1567462133
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Hammam al Alil,36.1643,43.2592,1567462133
20-Nov-16,20-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Telafar Airport,36.2909,42.4036,1571164550
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Anah,34.2707,41.8123,1567462133
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Al-Adhbah,36.2169,43.1007,1567462133
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul - Old City,36.3455,43.1278,1563908682
20-Nov-16,20-Nov-16,Explosions/Remote violence,Suicide bomb,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Mosul - Al-Zuhur,36.3723,43.1964,1552577160
20-Nov-16,20-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Hamdaniya,36.2715,43.3737,1563908682
20-Nov-16,20-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Khidr Ilyas,36.1391,43.4133,1563908681
19-Nov-16,19-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - 9 Nissan,33.3409,44.4927,1563908705
19-Nov-16,19-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),Civilians (Iraq),Haweeja,35.3271,43.7694,1563908705
19-Nov-16,19-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Rawah,34.4689,41.9165,1563908705
19-Nov-16,19-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Shirqat,35.4973,43.2365,1567462133
19-Nov-16,19-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),,Basrah,30.533,47.7975,1563908682
19-Nov-16,19-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Kadhimiya,33.3805,44.3462,1567462131
19-Nov-16,19-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Kahriz,36.2128,43.3785,1567462133
19-Nov-16,19-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Rawah,34.4689,41.9165,1585692272
19-Nov-16,19-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Daquq,35.1392,44.4491,1563908681
19-Nov-16,19-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Khan Dari,33.2975,44.0694,1567462131
19-Nov-16,19-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul,36.335,43.1189,1585692272
19-Nov-16,19-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Al Qaim,34.3669,41.1389,1585692272
19-Nov-16,19-Nov-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Shirqat,35.4973,43.2365,1572403698
19-Nov-16,19-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Khidr Ilyas,36.1391,43.4133,1567462132
19-Nov-16,19-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Mosul - Al-Jadeda,36.3282,43.1011,1563908681
19-Nov-16,19-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Abu Ghraib,33.2919,44.0692,1567462132
19-Nov-16,19-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul - Al-Zuhur,36.3723,43.1964,1563908681
19-Nov-16,19-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Hatra,35.5729,42.7339,1563908681
19-Nov-16,19-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Al Rashid,33.2362,44.3428,1567462133
19-Nov-16,19-Nov-16,Battles,Armed clash,Police Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1567462133
19-Nov-16,19-Nov-16,Battles,Armed clash,Unidentified Armed Group (Iraq),Anbar Awakening,Abu Ghraib,33.2919,44.0692,1567462133
19-Nov-16,19-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat Nimrud,36.1004,43.3112,1563908682
19-Nov-16,19-Nov-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Haweeja,35.3271,43.7694,1563908682
19-Nov-16,19-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul - Al-Jazaer,36.355,43.155,1563908681
19-Nov-16,19-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Al Qayyarah,35.7993,43.2945,1561470056
19-Nov-16,19-Nov-16,Strategic developments,Disrupted weapons use,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Ramadi,33.4206,43.3078,1567462133
19-Nov-16,19-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Al Muharibin,36.3837,43.191,1563908681
19-Nov-16,19-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Hatra,35.5729,42.7339,1561470052
19-Nov-16,19-Nov-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Al Qayyarah,35.7993,43.2945,1561470052
19-Nov-16,19-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),An Naml,35.3336,43.3518,1561470052
19-Nov-16,19-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Hammam al Alil,36.1643,43.2592,1561470052
19-Nov-16,19-Nov-16,Explosions/Remote violence,Suicide bomb,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Mosul - Al-Zuhur,36.3723,43.1964,1561470052
19-Nov-16,19-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),Civilians (Iraq),Mosul - Al-Zuhur,36.3723,43.1964,1563908706
19-Nov-16,19-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Haweeja,35.3271,43.7694,1561470052
19-Nov-16,19-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Telafar Airport,36.2882,42.4033,1567462133
19-Nov-16,19-Nov-16,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Iraq),Civilians (Iraq),Mosul - Al-Jazaer,36.355,43.155,1563908682
18-Nov-16,18-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kisik Kupri,36.4747,42.6691,1585692272
18-Nov-16,18-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Bashir,35.2422,44.2738,1585692272
18-Nov-16,18-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul,36.335,43.1189,1585692272
18-Nov-16,18-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Rawah,34.4689,41.9165,1585692272
18-Nov-16,18-Nov-16,Battles,Armed clash,Unidentified Armed Group (Iraq),Police Forces of Iraq (2014-2018),Diwaniya,31.9929,44.9255,1563908681
18-Nov-16,18-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Telafar,36.3809,42.4674,1567462132
18-Nov-16,18-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Islamic State (Iraq),Mutaibijah,34.3454,44.4669,1563908703
18-Nov-16,18-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad,33.3248,44.4213,1567462132
18-Nov-16,18-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Kadhimiya,33.3805,44.3462,1567462132
18-Nov-16,18-Nov-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Hamrin Dam,34.2386,44.9921,1561470052
18-Nov-16,18-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1561470052
18-Nov-16,18-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat Umarkan,36.1931,43.3392,1561470052
18-Nov-16,18-Nov-16,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Iraq),Civilians (Iraq),Mosul - Old City,36.3455,43.1278,1563908682
18-Nov-16,18-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat Tall Wa'i,35.9888,43.2686,1567462132
17-Nov-16,17-Nov-16,Violence against civilians,Abduction/forced disappearance,Islamic State (Iraq),Civilians (Iraq),Haweeja,35.3271,43.7694,1563908681
17-Nov-16,17-Nov-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Haweeja,35.3271,43.7694,1563908681
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1563908681
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Rawah,34.4689,41.9165,1585692272
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul,36.335,43.1189,1585692272
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kisik Kupri,36.4747,42.6691,1585692272
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Al Qaim,34.3669,41.1389,1585692272
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Sinjar,36.2955,41.8932,1585692272
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Telafar,36.3809,42.4674,1585692272
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Haweeja,35.3271,43.7694,1585692272
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Anah,34.2707,41.8123,1567462133
17-Nov-16,17-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Telafar Airport,36.2882,42.4033,1563908681
17-Nov-16,17-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Mosul,36.335,43.1189,1563908681
17-Nov-16,17-Nov-16,Strategic developments,Disrupted weapons use,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Telafar,36.3809,42.4674,1567462133
17-Nov-16,17-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Daquq,35.1392,44.4491,1563908681
17-Nov-16,17-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Balad,34.0148,44.1457,1563908681
17-Nov-16,17-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),Civilians (Iraq),Fallujah,33.3491,43.786,1567462133
17-Nov-16,17-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Telafar Airport,36.2909,42.4036,1567462425
17-Nov-16,17-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1563908682
17-Nov-16,17-Nov-16,Battles,Government regains territory,Police Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1563908682
17-Nov-16,17-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Ramadi,33.4206,43.3078,1567462133
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Al Qayyarah,35.7993,43.2945,1561470056
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Telafar Airport,36.2882,42.4033,1563908682
17-Nov-16,17-Nov-16,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Iraq),Civilians (Iraq),Mosul - Al-Jazaer,36.355,43.155,1563908681
17-Nov-16,17-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Mosul - Al-Zuhur,36.3723,43.1964,1563908681
17-Nov-16,17-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Dibis,35.6748,44.0707,1563908682
17-Nov-16,17-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1561470052
17-Nov-16,17-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Shirqat,35.4973,43.2365,1561470052
17-Nov-16,17-Nov-16,Battles,Armed clash,Unidentified Armed Group (Iraq),Anbar Awakening,Baghdad,33.3248,44.4213,1567462133
17-Nov-16,17-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Telafar Airport,36.2882,42.4033,1578503891
16-Nov-16,16-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),TMF: Tribal Mobilization Forces,Qaryat Nimrud,36.1004,43.3112,1563908681
16-Nov-16,16-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),Civilians (Iraq),An Nasr wa as Salam,33.3045,44.0351,1567462132
16-Nov-16,16-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1563908682
16-Nov-16,16-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Haweeja,35.3271,43.7694,1585692272
16-Nov-16,16-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Rawah,34.4689,41.9165,1585692272
16-Nov-16,16-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Qaryat Sultan Abd Allah,35.8803,43.3898,1585692272
16-Nov-16,16-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Sinjar,36.2955,41.8932,1585692272
16-Nov-16,16-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Musayrfah,36.7624,42.0658,1563908682
16-Nov-16,16-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kirkuk,35.4681,44.3922,1585692272
16-Nov-16,16-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul,36.335,43.1189,1585692272
16-Nov-16,16-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Haditha,34.13,42.3896,1585692272
16-Nov-16,16-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Tal Suppan,36.2657,42.4664,1567462133
16-Nov-16,16-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Telafar Airport,36.2882,42.4033,1567462133
16-Nov-16,16-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat An Numaniah,36.0933,43.3196,1563908681
16-Nov-16,16-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat Nimrud,36.1004,43.3112,1563908681
16-Nov-16,16-Nov-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Mosul,36.335,43.1189,1563908681
16-Nov-16,16-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Nahrawan,33.377,44.7029,1567462133
16-Nov-16,16-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Tall Shiyan,36.2576,42.4507,1567462133
16-Nov-16,16-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Al Rashid,33.2362,44.3428,1567462133
16-Nov-16,16-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Kerbala,32.5979,44.0165,1563908682
16-Nov-16,16-Nov-16,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Iraq),Civilians (Iraq),Mosul,36.335,43.1189,1563908682
16-Nov-16,16-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Tall Suppan,36.2675,42.4664,1561470052
16-Nov-16,16-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Telafar Airport,36.2909,42.4036,1561470052
16-Nov-16,16-Nov-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Ar Rutba,33.0373,40.2826,1561470052
16-Nov-16,16-Nov-16,Battles,Armed clash,Police Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1561470052
16-Nov-16,16-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1567462133
16-Nov-16,16-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat Nimrud,36.1004,43.3112,1561470052
16-Nov-16,16-Nov-16,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Iraq),Civilians (Iraq),Mosul,36.335,43.1189,1561470052
16-Nov-16,16-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Lake Hamrin,34.2385,44.992,1563908682
16-Nov-16,16-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Tall Akub,36.1558,43.3596,1563908681
16-Nov-16,16-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mintaqat ash Shalalat,36.4562,43.1997,1563908681
16-Nov-16,16-Nov-16,Strategic developments,Disrupted weapons use,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,,Hamrah,36.2536,42.5438,1561470052
16-Nov-16,16-Nov-16,Strategic developments,Disrupted weapons use,Police Forces of Iraq (2014-2018),,Shurah,36.0276,43.2888,1561470052
16-Nov-16,16-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1563908682
16-Nov-16,16-Nov-16,Explosions/Remote violence,Remote explosive/landmine/IED,TMF: Tribal Mobilization Forces,Unidentified Armed Group (Iraq),Qaryat Nimrud,36.1004,43.3112,1563908705
16-Nov-16,16-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Telafar Airport,36.2882,42.4033,1567462132
15-Nov-16,15-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Umm Hijara al Ulya,36.1387,42.6607,1567462132
15-Nov-16,15-Nov-16,Explosions/Remote violence,Suicide bomb,Islamic State (Iraq),Police Forces of Iraq (2014-2018),Fallujah,33.3491,43.786,1572403769
15-Nov-16,15-Nov-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat Shahrazad,36.3126,43.2363,1563908681
15-Nov-16,15-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Tall Sirwan,36.1612,42.7002,1567462132
15-Nov-16,15-Nov-16,Strategic developments,Looting/property destruction,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Lake Hamrin,34.2385,44.992,1563908682
15-Nov-16,15-Nov-16,Battles,Armed clash,Unidentified Armed Group (Iraq),Islamic State (Iraq),Haweeja,35.3271,43.7694,1567462133
15-Nov-16,15-Nov-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Mosul,36.335,43.1189,1563908682
15-Nov-16,15-Nov-16,Strategic developments,Disrupted weapons use,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Fallujah,33.3491,43.786,1567462133
15-Nov-16,15-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Haditha,34.13,42.3896,1585692272
15-Nov-16,15-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Rawah,34.4689,41.9165,1585692272
15-Nov-16,15-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul - Al-Zuhur,36.3723,43.1964,1585692272
15-Nov-16,15-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul - Al-Salam,36.3072,43.1999,1585692272
15-Nov-16,15-Nov-16,Strategic developments,Other,Civilians (Iraq),,Mosul,36.335,43.1189,1567462140
15-Nov-16,15-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul,36.335,43.1189,1585692272
15-Nov-16,15-Nov-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Haditha,34.13,42.3896,1563908682
15-Nov-16,15-Nov-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Al Mukhatri,36.1693,42.6734,1567462133
15-Nov-16,15-Nov-16,Battles,Armed clash,Unidentified Armed Group (Iraq),Military Forces of Iraq (2014-2018),Baquba,33.7466,44.6437,1552577164
